Term	Index	Name
GO:0005652	192	The fibrous, electron-dense layer lying on the nucleoplasmic side of the inner membrane of a cell nucleus, composed of lamin filaments. The polypeptides of the lamina are thought to be concerned in the dissolution of the nuclear envelope and its re-formation during mitosis. The lamina is composed of lamin A and lamin C filaments cross-linked into an orthogonal lattice, which is attached via lamin B to the inner nuclear membrane through interactions with a lamin B receptor, an IFAP, in the membrane.
GO:1990031	193	Dense plexus formed by the descending collaterals of cerebellar basket cells that wrap around a Purkinje cell axonal initial segment.
GO:0005933	194	A protuberance from a cell of an organism that reproduces by budding, which will grow larger and become a separate daughter cell after nuclear division, cytokinesis, and cell wall formation (when appropriate). The daughter cell may completely separate from the mother cell, or the mother and daughter cells may remain associated.
GO:0046691	195	An apical plasma membrane part that forms a narrow enfolded luminal membrane channel, lined with numerous microvilli, that appears to extend into the cytoplasm of the cell. A specialized network of intracellular canaliculi is a characteristic feature of parietal cells of the gastric mucosa in vertebrates.
GO:0005824	196	One of three laminate structures that form the spindle pole body; the outer plaque is in the cytoplasm.
GO:0070825	197	An external encapsulating structure part of the chorion. A single cone-shaped specialization that forms an opening in the egg chorion that allows sperm entry into the egg prior to fertilization.
GO:0044195	198	Long, dynamic tubular channels, formed by invagination of the nuclear envelope, that extend deep into the nucleoplasm. The channels have an underlying lamina and are implicated in functioning in signaling and transport.
GO:0005823	199	One of three laminate structures that form the spindle pole body; the central plaque is embedded in the nuclear envelope.
GO:0036224	200	A special chromosome region located towards one end of a chromosome that contains dispersed copies of short, repetitive DNA sequences and functions as a cis-acting element essential for presynaptic homologous chromosome pairing and chromosome-nuclear envelope attachment.
GO:0043675	201	The third layer of the sexine.
GO:0090635	202	The desmosomal part containing the desmosomal cadherins, desmogleins and desmocollins, that establish contact and adhere to neighboring cells in a Ca2+-dependent manner.
GO:0120102	203	A part of the bacterial-type flagellum that is located at the cytoplasmic side of the MS ring and composed of six membrane proteins (FlhA, FlhB, FliP, FliQ, FliR, and FliO, or orthologs thereof) and three soluble proteins (FliI, FliH, and FliJ, or orthologs thereof) in the cytoplasm. It is responsible for secretion of flagellar type III protein substrates, including the proteins of the flagellar rod, hook, and filament.
GO:0097565	204	Set of two basal bodies found in Giardia species (trophozoite stage). It comprises the caudal and posteriolateral basal bodies located to the left of the right nucleus of the trophozoite when viewed dorsally.
GO:0097594	205	Trilaminar structure extending perpendicularly into the cytoplasm along the length of ventral disc microtubules in Giardia species (trophozoite stage). Constituents of dorsal microribbons (also called dorsal ribbons or microribbons) include alpha-coiled-helix proteins approximately 29 to 38 kDa in size. These proteins line the edges of the microribbons but are not found in microtubules. Tubulins are not found in microribbons.
GO:0120212	206	A centrosome-based structure consisting of two cylindrical microtubule-based centrioles and associated components which anchors the flagellum to the sperm head.
GO:0070469	207	The protein complexes that form the electron transport system (the respiratory chain), associated with a cell membrane, usually the plasma membrane (in prokaryotes) or the inner mitochondrial membrane (on eukaryotes). The respiratory chain complexes transfer electrons from an electron donor to an electron acceptor and are associated with a proton pump to create a transmembrane electrochemical gradient.
GO:0018995	208	Any cellular component of a host cell. The host is an organism in which another organism, for instance a parasite or symbiont, spends part or all of its life cycle and from which it obtains nourishment and/or protection.
GO:0090726	209	A region of the cell cortex that contains a higher concentration of growth polarity factors than the surrounding cortex and that changes position over time. An example is found in fission yeast cells during early mating, in which the GTPase Cdc42 dynamically to discrete zones within the cortex prior to shmoo formation.
GO:0061835	210	The surface of a migrating cell that is in contact with the substratum or cell layer.
GO:0060417	211	The cytoplasmic part that serves as a nutrient reserve or energy source for the developing embryo.
GO:0097427	212	An arrangement of closely apposed microtubules running parallel to each other.
GO:0097591	213	Fibrillar repetitive structure surrounding the ventral disc edge in Giardia species (trophozoite stage). The composition of the lateral crest is not fully known yet.
GO:0032123	214	Inward projections of the cytoskeletal structures of the oral apparatus, which form a fiber that extends past the cytostome into the cytoplasm.
GO:0043204	215	The portion of the cell soma (neuronal cell body) that excludes the nucleus.
GO:0030061	216	Any of the inward folds of the mitochondrial inner membrane. Their number, extent, and shape differ in mitochondria from different tissues and organisms. They appear to be devices for increasing the surface area of the mitochondrial inner membrane, where the enzymes of electron transport and oxidative phosphorylation are found. Their shape can vary with the respiratory state of the mitochondria.
